id	content	date	type	suicide
3465513496018700	其实我前世做错咩　要比个这样的身世我　我讲过几十次叫你唔好同我一起的　系你唔放弃地等我　我话过我地无可能的　系你咩都迁就我　我话所有野比你听　系你话唔介意的　我话你好假　但你话我迟早会信你的你会证明给我体　现在我信了我需要你唔可以失去你　你又点了　我知道系你屋企人嘎问题　我唔怪你	2012.07.08 13:44	1	1
3463839351938900	我知道总会有这么一天 自己想清楚吧？我根本就不配拥有你 爱上你始终会受伤的 只要你可以我会一直等你 我说真的	2012.07.03 22:51	1	1
3462726301101450	不知道自己可不可以走过这关哎 人生真难走	2012.06.30 21:09	1	1
3457950385604320	以前对未来充满幻想 现在先知道现实残酷 就算剩返我一个 我都要行过去 那怕是平淡一辈子 那怕只剩我一个	2012.06.17 16:51	1	1
3457577055111620	生活越来越难过 沉默去面对吧	2012.06.16 16:07	1	1
3451401248393700	未来我该如何去面对	2012.05.30 15:07	1	1
3423678270630800	因为今晚一件小事我训起张床到 好闹好五爽滚来滚去 训五着我不停更体距噶微薄 一路更体 体下体下 心情平静左落来 中间 有好噶 有五好噶  我重评论左好多 不知不觉向下噶方向键已经按五到罗 体完罗  今晚上又训五着咯   [泪][泪]	2012.03.15 03:06	1	1
3423674965637940	以前我每次发距脾气距都会哄翻我 或者打好多个电话比我噶 但系距今晚静系发左条信息 之后我等距好久距都无打比我 23:48我发条信息比距 证实距训左 平时距五会更早训噶 距晚晚会等我电话等好久的我最五想噶事情就要发生 或者我已经害怕失去距 @Shirley__黎宝儿 [泪][泪]	2012.03.15 02:53	1	1
3418848156191090	从来都无人对我紧死心塌地噶 我接受五到 无法接受 对我根本是折磨[抓狂]	2012.03.01 19:12	1	1
5609882087271390000	心情好差被人当第三者 重比人骂 无引	2011.05.23 20:07	1	1
2211101111530510000	天气是那么冻 我是那么的渺小 不知不觉我起农校都读左成个学期 学五到咩得五到咩 只有全身的遗憾[抓狂]	2011.01.11 08:27	1	1
3443511683076150	熬过去…真美好的字眼。	2012.05.08 20:37	1	1
3443135353320880	我是个彻彻底底的偏执狂。	2012.05.07 19:41	1	1
3442655285660240	最近最高兴的时候就是在整理自己遗物的时候了	2012.05.06 11:54	1	1
3442457482352380	我会不会就这样死掉… 药真的可以治心吗。	2012.05.05 22:48	1	1
3442086466197840	我还是需要自己解决这一切吧. 没人可以永远陪着你. 累.	2012.05.04 22:13	1	1
3425794019855560	大人们很奇妙，只有在要睡觉的时候才会躺倒，可我只要无力就会躺倒，饿了也躺倒，不高兴也躺倒，天下雨了也躺倒，没中枪也躺倒，我是一个躺倒的我. ——来自远走的 走饭.	2012.03.20 23:13	1	1
3388009786356710	又是一个下雪天。我一个人站在那。想着想着竖起领子，点一根烟。	2011.12.07 16:52	1	1
3385933183574080	希望身边能一直有个懂自己的人、在乎自己的人，而不是每次心里有无数的委屈却只能憋在心里找不到任何人诉说，而不是就算找到人诉说却也被误解自己的意思、扭曲了自己的原意。有没有一个人，可以让我无所顾忌地还原真实的自己，可以让我卸下自己的不安和防备。	2011.12.01 23:20	1	1
3384128926065320	以后一定要早点睡。才不会跟每个人说完晚安后一个人默默的去睡觉。?以后一定要早点死，才不会跟每个人说完来生见后一个人孤独的死去。[失望]	2011.11.26 23:51	1	1
3371972780793990	一场秋雨一场病。一夜大梦一夜惊。[失望]	2011.10.24 10:47	1	1
3371583499271690	生命不可能一直安然或一直黯然。	2011.10.23 09:00	1	1
3493534613543710	当你看到这条微博  我已经不在了吧 我想过了那天晚上 我真的很对不起我爸妈 可是我也不想的 我这次是真的准备离开 还生气吗 不要对一个死人生气了 不值得的 哥哥 再见 如果有来生 我也不希望和你做朋友	2012.09.23 21:30	1	1
3493189799649050	我不想要再继续活下去了 再见 这个世界 再见 关心过我的所有人 走了 不要想我 也许本来就不会 因为我真的很没用不是吗	2012.09.22 22:40	1	1
3482519070712600	除了水  我真的什么都不想碰  因为会痛  无力与自己抵抗	2012.08.24 11:58	1	1
3479739807292130	好 冷   我哪 有温暖的世界	2012.08.16 19:54	1	1
3479566696021860	不久 就 要开始 了   你怕 吗我不 怕	2012.08.16 08:26	1	1
3479334952494010	走咯   以后还会 见的到吧/下 辈子 见	2012.08.15 17:05	1	1
3477553899768180	不对  是现在周围的所有人啊~都活得人不像人 。 跟你比起来  我简直就不像人嘛  个中辛酸	2012.08.10 19:08	0	1
3367518556966670	我又睡不着了。发发微博吧！那天上课时我非要和梦梦拍的！[爱你]想一想现在不知道自己有多幸福，可以学想学的东西，有很多小朋友连学都没上过。。。这个世界真的公平吗?还是得到的多就要付出的多？希望我的将来能为一些人作出一点点贡献。	2011.10.12 03:47	1	1
3467885534149190	（18）当你们看到时我已经走了，希望能得到解脱！我这一生，没有什么成就，唯一的感受就是累，很累很累很累，我不想在痛苦的挣扎了，我唯一的遗愿就是人们能互亲互爱，夫妻和睦。若有来生，我愿是大海深处的一块岩石，就那样静静地，静静地，静静地…	2012.07.15 02:50	1	1
3467883013233530	（17） 我们到底是谁？是庄生，还是蝴蝶？我们从何而来，又将去向何处？我们存在的意义是什么？	2012.07.15 02:40	1	1
3467880513538510	（16）众生皆有罪，众生皆痛苦；我们伴随着疼痛与哭声来到这个世界上，也将伴随疼痛与哭声离开这个世界。	2012.07.15 02:30	1	1
3467877997048210	（15）我死后，自愿将眼角膜和头颅以下的遗体献给黑龙江省医学院，若可能的话我希望遗体献给哈医大，毕竟我与哈医大也算是邻居，我以前经常去哈医大洗澡的。最后一点我希望我的头颅化为骨灰，洒向大海，以洗清我的罪孽，净化我的灵魂！	2012.07.15 02:20	1	1
3467867914128500	（11）但是最后，我放弃了，无他！我不想最后以一个罪犯的身份走，读了十几年的书，我不希望到头来变成一个罪犯。	2012.07.15 01:40	1	1
3467865414048260	（10）知道吗，我在那几天脑子里想的是什么吗？是报仇！我甚至把抓我的研究生监考的姓名公寓和电话都找到了，甚至还准备好刀了，打算捅了他在自杀。也许有人会很奇怪，我为什么要这样？因为我在考试之前，他的弟弟我的同学给他打招呼了，到时照顾我一下，没想到，他当时答应了却在考试时抓我，讽刺啊？	2012.07.15 01:30	1	1
3467842819239640	（1）我走了，希望能找到一个安静的属于我的世界。我不适应这个世界我要寻找属于我的世界去。如果有灵魂的话，我会回来看看这个世界，看看这个让我不知道如何形容的世界！	2012.07.15 00:00	1	1
3467079740778440	我居然很兴奋，一点也不担心害怕，我都开始害怕我自己了	2012.07.12 21:28	1	1
3466337063835110	我们都是有罪的。	2012.07.10 20:16	1	1
3466271704198360	耶稣为世人受尽了苦难与罪恶，可世人的苦难与罪恶仍然无穷无尽……	2012.07.10 15:57	1	1
3466143442760570	早，小饭[蜡烛] 。 我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.07.10 07:27	0	1
3465981290483430	白天我讨厌全世界，晚上我则讨厌我自己。	2012.07.09 20:43	1	1
3465962785099000	若不是过于讨厌自己，我也不会对别人这么宽容吧。	2012.07.09 19:29	1	1
3460535250961280	节日快乐[蜡烛] 。 我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.06.24 20:02	0	1
3459279225317370	@走饭 你们这帮混蛋，要么不关注，关注了就不要取消，这样有意思么，饭饭你不要生气[蜡烛]	2012.06.21 08:51	1	1
3459274871021260	在走饭的身上我们都看到了自己的影子 。 我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.06.21 08:34	0	1
3459144348309940	做过的事不要后悔，后悔也只是当初做的不够。 。 我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.06.20 23:55	0	1
3459109251019510	当还有路的时候，就要好好的珍惜它，因为并不是每个人都有路的；当路走断的时候，就勇敢的走断它，因为我们是直立着走的！  我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.06.20 21:36	0	1
3458668899534990	很悲凉的一个女孩子 。 我有抑郁症，所以就去死一死，没什么重要的原因，大家不必在意我的离开。拜拜啦。	2012.06.19 16:26	0	1
3458637639300380	。 人哪有好的，只是坏的程度不一样而已。	2012.06.19 14:22	0	1
3458281353955850	。 没有想要的未来，没有想要的过去，只有不想要的现在.	2012.06.18 14:46	0	1
3458275490478330	。 我所有的理智，都用作来粉饰我的丧心病狂	2012.06.18 14:23	0	1
3458274840252820	//@走饭:4、没死。//@虽浓未醇: 1、亲上一个同性的嘴唇,六十岁左右。2、裤子甩丢了。3、砸坏了路过行驶的奔驰要求赔偿。 。 从急速行驶公交车里甩出去之后，最吓人的后果是什么样的？	2012.06.18 14:20	0	1
3458274135689470	。 我踏上的每条路的名字都叫做迷路[落叶]	2012.06.18 14:17	0	1
3458274072545720	。 。 我所能决定的大方向就是生与死，我所能决定的小方向是买哪款鞋，我其他的都靠别人和时间决定。#也不知道能不能说我有主见我认为不太能#	2012.06.18 14:17	0	1
3481433777792500	彻底消失 。 对狮子来说这世上最大的冒险，就是爱上一个人。因为狮子永远也不知道，自己全身心的投入，最终会换来什么。这就像是一场轮盘赌，狮子明知可能会输，但又忍不住想投身其中。其实，狮子真正需要的，并不是赌赢，而是一个能令狮子收手的人。因为最终征服狮子的人，会令狮子失去爱其他人的能力。	2012.08.21 00:05	0	1
3480237931432030	谢谢疼爱我的你们，再见	2012.08.18 04:54	1	1
3478726119188620	再会了。眠了…	2012.08.14 00:46	1	1
3460925871204460	一个久了，心情不好，也是如此过，习惯两副碗筷。原来如此…	2012.06.25 21:54	1	1
3438360268238440	[挖鼻屎]看来不止心理有疾病，生理，头脑都有病，[感冒]哎，没得医了，尽力了，太晚送症了，[失望]尽力而为了，请节哀，能为你完成的就是帮你准备身后事。洋房洋狗冥纸跑车，猛男活时没有的都会给你烧下去，让你到下面风光体面，[酷]尽管安心去吧。别留念[拜拜]用所剩的日子做些有建设意义的…[嘻嘻] 。 思绪一团乱的感觉，[哼]乱成一团麻麻麻。[衰][衰][衰][衰]我是否潜在着某种心理疾病，[生病][生病]	2012.04.24 15:27	0	1
3491372273418290	自己选的路，就算黄泉也不要回头。这么大了还老让人担心操心，就该死一死。	2012.09.17 22:17	1	1
3491241033750590	怎么克服恐惧心里？ 。 1. 如果有一天，连自己都嫌弃自己，那就去自杀吧。人生就像拉屎，有时候你已经很努力了，到头来却只是憋出一个屁。那些虚伪的饭自杀者，无法理解他们的苦恼，他们不知道，这个世界上，确实有难以克服的不幸。况且，自杀是我们的权力。	2012.09.17 13:36	0	1
3490887713870090	#死没那么简单#被发现有烟，计划失败。	2012.09.16 14:12	1	1
3490674747675120	好闷热，快喘不过气来。要不要到大房间，开空调。不然这样也睡不着。	2012.09.16 00:06	1	1
3490667169273910	开始想妈妈。想最厚一次通电聊的是什么。对不起。	2012.09.15 23:36	1	1
3490666980468140	碳真的烧起来了，不熏了，还很大。今天还意外开到两片非那根，又买了七斤炭，加上前些天的，有12斤至少！坚持一下，就能永远解脱了。	2012.09.15 23:35	1	1
14092347389771	再见，还有对不起。如果还有人在意的话，请不要为我难过，请相信这对我来说是解脱，也请不要指责我，我知道这是自私的行为，这是最后一次了，也请相信这不是一时的冲动，而是想了太久以为自己没在想。总之，谢谢曾给我带来快乐的大家，再见啦，以后不能再说有生之年啦。。PS我电脑包里留了一张纸条 。	2014.08.03 01:46	1	1
1409234738995200	郁闷了一晚上，如果医生都说对我有种无力感，我是不是该主动放弃治疗了。。。下雨天我来回跑也累啊。。。。。。 。	2014.06.21 23:19	1	1
14092352056831	有些人，不管你多努力，他们只是教会你成长，而不是陪你成长。“那个男孩，教会我成长。那个女孩，教会我爱。他们曾经出现在我的生命里，然后又消失不见。”我们总是得学着长大。凤凰涅盘，浴火重生。是的，有时候就是因为清楚地知道他们会在不久后转头就走，才会在现在珍惜每时每刻，但有时已经拼命地想做好，却仍无法使自己满意，我想这不属于我的错。不是我的错，是吧? 。 是的，有时候就是因为清楚地知道他们会在不久后转头就走，才会在现在珍惜每时每刻，但有时已经拼命地想做好，却仍无法使自己满意，我想这不属于我的错。不是我的错，是吧?	2014.05.12 23:22	0	1
14092351608732	好累 撑的好累 对不起所有人 原谅我[呵呵] 。	2012.10.21 21:56	1	1
14092352928351	从今天起，我的微薄将会永远的关闭，再见各位！ 。	2011.12.01 17:30	1	1
14092352928358	这里没有末路，你从不曾孤独。 。	2011.11.26 06:46	1	1
140923529284059	突然很想跟自己说声对不起，对不起再也找不回原来的自己了。 。对不起我学不好了	2011.11.14 20:36	1	1
140923529284395	我从不喜欢让别人看见我的眼泪，我宁可让别人觉得我快乐的没心没肺，也不愿让自己看起来委屈可怜。	2011.11.10 05:51	1	1
140923529284396	有时候爱是一种伤害，残忍的人选择伤害别人，善良的人选择伤害自己。	2011.11.10 05:51	1	1
14092349134512	如果能多陪陪我的话 。	2013.02.06 20:20	1	1
14092349134513	好down。我发现我们的合照都没了你的嫩照，还有你的那些，我以后拿什么威胁你们。。。[泪] 。	2013.01.31 22:54	1	1
14092349134515	我要睡觉了 再见朋友们 。	2013.01.25 22:46	1	1
14092347082731	如果有一天，我心无所依，请把我留在，这春天里。 。	2012.02.01 02:59	1	1
14092347082742	这是我留在庆元的最后一个晚上，明天，我就要告别了。我住在庆元的金诚大酒店705房间，打开窗，我看到夜色很美很美。明天，是个晴天吗？ 。	2012.02.01 02:58	1	1
14092347082743	我以为，冬天来了，春天也近了。但是，没有想到，我看到的是更残忍的现实。 我终于崩溃了~~好吧，让暴风雨来的更猛烈些吧~~ 。	2012.01.31 20:50	1	1
140923470827737	今天真是个失眠的好夜晚，今天是个失眠的好日子… [晕] [泪] 。 寒冬腊月天,失眠的黄金季节。我也失眠了,这个春节,我为什么这么不开心。每天强颜欢笑,心里像火烧。真想把所有的过往,一把火烧的干干净净。	2012.01.24 02:06	0	1
140923470827739	Thinking too much of others makes you nothing in their eyes. ----- 把别人看得太重，结果在别人眼里自己什么都不是。 。	2012.01.24 01:20	1	1
1409234708284110	自己的生活不能自己做主。老是被人牵着鼻子跑,那是很悲哀的事情。有时候真的非常痛恨这样的生活状态,很努力,还是活的这么卑微。快过年了,想起某些人的所作所为,禁不住觉得心灰意冷。最恨,做了婊子还立牌坊的贱人了。狗,终究改不了吃屎。善恶有报,因果循环。你造的孽,定会偿还。贱人。 。	2012.01.09 02:17	1	1
14092352626351	麻起走麻起走。。只有最亲爱的@元_弱弱 @小人男人 @Scorpiushyacinth 晓得撒子才是心里最脆弱的地方。。。我们彼此都知道。对不对？比如张，吕，吴，和元元那个，魏。。。。。你妹，谁再惹我们，直接灭了，。。，。 。	2012.01.28 04:26	1	1
14092352626366	一不小心，天又黑了。。我再也不想喝酒了。。。 。	2012.01.26 19:31	1	1
140923526263938	今晚有酒喝没啊。求酒求醉死。。。老子不求想活了。。。 。	2012.01.20 20:08	1	1
14092352131433	生命虽然是妈妈给的 但是最后是把握在自己手上 我对不起任何人 但是同时你们要体谅我 我除了离开我做不到什么 对不起 我爱你 。	2014.04.25 22:50	1	1
14092352131437	离开的时候 有些话没亲口说 再多的承认 未来也难预测 。	2014.04.24 12:46	1	1
14092349578521	当你看到这条微博的时候，我应该已经死了。感谢所有人，和任何事无关。明天见 。	2014.05.14 10:29	1	1
14092349578522	月亮只差一点点就圆满了，就像我的一生一样 。	2014.05.13 21:16	1	1
14092349578523	其实我好想睡觉啊，想念，然后走进梦里，天亮了就醒过来，和大家一样过一过有个叫做“家”的生活，可是已经好晚了 。	2014.05.13 17:42	1	1
14092349578534	就是显摆一下我两个眼睛保底5.1，身高183，体重116而已，我非得那么作，真该干死自己 。	2014.05.13 16:47	1	1
140923495785310	伪造出一种地球上从来没有过我的假象 。	2014.05.12 14:12	1	1
140923495785314	想想过些天在我背后嘲笑我议论我谩骂我的人们的样子，我吓破了胆 。	2014.05.09 22:14	1	1
140923495785317	我什么都没有，真不知道每次坚持不下去的时候到底是什么让我居然还活着 。	2014.02.11 19:52	1	1
140923495785318	有时候也会不甘心，照照镜子看看自己的样子，不甘心都不见了。我并不是主角，我也没资格在你最好的年华里逗留，一开始我就不该出现，命运注定了我的轨迹，让我圆了一次心愿来到这里，然后永远地留在这里。它一定知道我与生俱来的脆弱，步步惊心，终期于尽 。	2014.02.11 19:41	1	1
140923495785419	没有一个夜晚能让我愉快地想些什么然后安静地走进梦乡，倒是有无数个夜晚能让我有一种永远都不想活到下一个天亮的快感 。	2014.02.07 22:51	1	1
140923495785420	莽撞的少年喜欢把冲动冠以爱情的美名背离现实的人生，又因为人生的现实而做出放弃所爱的决定，放弃所爱的决定让生命的花儿渐渐凋零，生命感的丧失又让那个少年把每个回不来的人冠以爱情的美名 。	2014.02.07 17:49	1	1
140923495785427	我害怕突然的某一天我再也没办法出现在这里，你们也许会开心再也不会看见我又发了什么让你无法理解甚至鄙视的话，没关系，。现在，我真的准备好了，每时每刻，谢谢这场不可能治愈的病。得笑起来，至少可以证明我幸福。你爱听就听，不想看见我可以绕路而行 。	2013.12.22 22:17	1	1
140923495785432	我没期望有什么能够拯救我的奇迹出现，只是觉得愧疚着要比开心好得多，每次准备笑或者已经笑出来的时候都会想到我以前犯下的错，觉得自己没资格开心一秒钟。事实证明我有能力让所有人从我的世界离开，事实也将证明我有勇气让自己从这个世界消失 。	2013.12.21 00:07	1	1
140923495785533	躲避真的不可能摆脱痛苦的不依不饶，那无法言语而又充满诱惑力的痛苦感来自于这个世界的每一个事物，每一处景色，每分每秒，贯穿心灵时空，不言不语，像寄生虫一样在身体里腐蚀着年轻的身体，吞噬这个行尸走肉般的生命。就这样，轻轻地放弃了爱别人的权利，放弃了活下去的权利 。	2013.12.20 23:50	1	1
140923495785539	当我把痛苦巧妙地注入微博上无病呻吟的字句，或者再配上一张由于角度和滤镜而显出几分姿色的自拍照的时候，原来还是有那么一丁点喜欢自己。 当我发现自己在最应该痛苦崩溃的时候，却摆出来一副无所谓的样子甚至露出笑容的时候，真特么想回到当时宰了自己 。	2013.12.14 22:23	1	1
140923495785540	头昏脑涨地拉开窗帘，这黑暗的小世界。看看夜空里的星星，回忆起你说过那近在咫尺的千山万水，遥遥无期，回忆也格外空洞。不明白为什么这世界要赶我走，就像天上的星星不明白为什么我拼了命地让她离开我，或者离开的人是我。那些日子都过去了，只不过是我没有过来而已 【皆致给未来终将死去的自己】 。	2013.12.14 20:54	1	1
